EditorYear	AutPercent	Cohort
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.3333333333333333	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.5	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.2345679012345679	1
-4	0.0	1
-3	0.0	1
-2	0.34782608695652173	1
-1	0.4838709677419355	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	1.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.075	1
-3	0.0	1
-2	0.11494252873563218	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.014492753623188406	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.3333333333333333	1
-4	0.6	1
-3	0.2	1
-2	0.0	1
-1	0.3333333333333333	1
0	0.6666666666666666	1
1	0.42857142857142855	1
2	0.5	1
3	0.3333333333333333	1
4	0.75	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.2116788321167883	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.5575221238938053	1
4	0.21	1
5	0.15328467153284672	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.2	1
0	0.5	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.3333333333333333	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.014285714285714285	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.1619718309859155	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.1	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.5	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.5	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	1.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.5	1
-5	0.0	1
-4	0.3333333333333333	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.2	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.2	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.2	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.27710843373493976	1
-4	0.3108108108108108	1
-3	0.6461538461538462	1
-2	0.0	1
-1	0.24210526315789474	1
0	0.0	1
1	0.2658959537572254	1
2	0.19166666666666668	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.02127659574468085	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.3333333333333333	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.17088607594936708	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	1.0	1
-1	0.5	1
0	0.6	1
1	0.0	1
2	0.5	1
3	0.3333333333333333	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.5	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.4367816091954023	1
2	0.0	1
3	0.24	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.2857142857142857	1
-3	0.2	1
-2	0.0	1
-1	0.0	1
0	0.2	1
1	0.14285714285714285	1
2	0.25	1
3	0.25	1
4	0.0	1
5	0.2	1
-5	0.02043132803632236	1
-4	0.13398058252427184	1
-3	0.0	1
-2	0.0718954248366013	1
-1	0.0410958904109589	1
0	0.0	1
1	0.03177966101694915	1
2	0.0	1
3	0.029079159935379646	1
4	0.09507042253521127	1
5	0.0	1
-5	0.0	1
-4	0.30666666666666664	1
-3	0.0	1
-2	0.3698630136986301	1
-1	0.6	1
0	0.0	1
1	0.0	1
2	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
-5	0.3333333333333333	1
-4	0.0	1
-3	0.11688311688311688	1
-2	0.45454545454545453	1
-1	0.265625	1
0	0.0	1
1	0.0	1
2	0.480225988700565	1
3	0.0	1
4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.041916167664670656	1
-4	0.04642857142857143	1
-3	0.104	1
-2	0.022123893805309734	1
-1	0.04727272727272727	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0728476821192053	1
4	0.019271948608137045	1
5	0.06666666666666667	1
-5	0.379746835443038	1
-4	0.0	1
-3	0.2	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	1.0	1
4	0.0	1
5	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.5	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0896551724137931	1
-4	0.1423487544483986	1
-3	0.16091954022988506	1
-2	0.24774774774774774	1
-1	0.29777777777777775	1
0	0.0	1
1	0.2671957671957672	1
2	0.08086253369272237	1
3	0.12844036697247707	1
4	0.2158273381294964	1
5	0.04437869822485207	1
-5	0.24444444444444444	1
-4	0.0	1
-3	0.02631578947368421	1
-2	0.1323529411764706	1
-1	0.22935779816513763	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.28	1
4	0.0	1
5	0.15	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	1.0	1
-4	0.4064516129032258	1
-3	0.25	1
-2	0.5434782608695652	1
-1	0.5	1
0	0.0	1
1	0.0	1
2	0.3333333333333333	1
3	1.0	1
4	0.3333333333333333	1
5	0.2857142857142857	1
-5	0.5142857142857142	1
-4	1.0	1
-3	0.33962264150943394	1
-2	0.4953271028037383	1
-1	0.20689655172413793	1
0	1.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.5930232558139535	1
5	0.0	1
-5	0.0	1
-4	0.47368421052631576	1
-3	0.0	1
-2	0.10714285714285714	1
-1	0.22807017543859648	1
0	0.0	1
1	0.0	1
2	0.2	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.234375	1
-4	0.21153846153846154	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.05945945945945946	1
2	0.1743119266055046	1
3	0.0	1
4	0.10857142857142857	1
5	0.1366906474820144	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.11428571428571428	1
4	0.0	1
5	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.01282051282051282	1
2	0.0	1
3	0.015873015873015872	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	1.0	1
-4	0.0	1
-3	1.0	1
-2	0.0	1
-1	0.25	1
0	1.0	1
1	0.14942528735632185	1
2	0.2549019607843137	1
3	0.3838383838383838	1
4	0.2	1
5	0.35507246376811596	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	1.0	1
-1	0.0	1
0	0.5	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.3333333333333333	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.17834394904458598	1
-4	0.0	1
-3	0.10416666666666667	1
-2	0.0	1
-1	0.06097560975609756	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.391304347826087	1
-4	0.0	1
-3	0.0	1
-2	0.6410256410256411	1
-1	0.0	1
0	0.0	1
1	0.3333333333333333	1
2	0.0	1
3	0.0	1
4	0.34146341463414637	1
5	0.0	1
-5	0.15517241379310345	1
-4	0.16666666666666666	1
-3	0.1891891891891892	1
-2	0.26436781609195403	1
-1	0.10687022900763359	1
0	0.32083333333333336	1
1	0.061016949152542375	1
2	0.05263157894736842	1
3	0.1245674740484429	1
4	0.0636042402826855	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.2	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-1	0.0	1
0	0.3333333333333333	1
1	0.25	1
2	0.0	1
3	1.0	1
4	0.0	1
5	0.0	1
-5	1.0	1
-4	0.5	1
-3	1.0	1
-2	0.5	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.02702702702702703	1
-1	0.03333333333333333	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	1.0	1
-4	0.0	1
-3	0.0	1
-2	0.3333333333333333	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.4	1
-4	0.5	1
-3	0.8	1
-2	0.75	1
-1	0.375	1
0	0.0	1
1	0.25	1
2	0.0	1
3	0.4	1
4	0.8333333333333334	1
5	0.46153846153846156	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.3333333333333333	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.125	1
3	0.375	1
4	0.0	1
5	0.5	1
-5	0.7	1
-4	0.0	1
-3	1.0	1
-2	0.0	1
-1	0.5	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	1.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-3	1.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.5	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
-5	0.24390243902439024	1
-4	0.4	1
-3	0.4782608695652174	1
-2	0.15384615384615385	1
-1	0.25	1
0	1.0	1
1	0.5454545454545454	1
2	0.14285714285714285	1
3	0.2	1
4	0.0	1
5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-3	1.0	1
-2	1.0	1
-1	0.0	1
0	1.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.3333333333333333	1
-3	0.0	1
-2	0.0	1
-1	0.4	1
0	0.0	1
1	0.0	1
2	0.16666666666666666	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.5	1
-1	0.3333333333333333	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	1.0	1
-4	0.0	1
-3	0.0	1
-2	1.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.6666666666666666	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.5	1
-4	0.0	1
-3	1.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.0	1
-3	0.0	1
-2	0.0	1
-1	0.0	1
0	0.0	1
1	0.0	1
2	0.0	1
3	0.0	1
4	0.0	1
5	0.0	1
-5	0.0	1
-4	0.09734513274336283	1
-3	0.25142857142857145	1
-2	0.0	1
