NewAuthorId	issn	Year0	left	right	BeforeCount	AfterCount	BeSpan	AfSpan	AfAvg	BeAvg
1798440	00100277	2006	2002	2011	1.0	5.0	5	5	1.0	0.2
1807227	01448609	2005	2001	2010	2.0	3.0	5	5	0.6	0.4
1812355	00198501	2004	2000	2009	1.0	5.0	5	5	1.0	0.2
1813171	00219045	2007	2003	2012	1.0	0.0	5	5	0.0	0.2
1826010	07418329	2013	2009	2018	4.0	2.0	5	5	0.4	0.8
1854196	13538292	2007	2003	2012	3.0	6.0	5	5	1.2	0.6
1854443	00988472	2012	2008	2014	1.0	1.0	5	2	0.5	0.2
1854443	01604120	2008	2004	2013	2.0	3.0	5	5	0.6	0.4
1871666	03054403	2013	2009	2018	4.0	3.0	5	5	0.6	0.8
1877601	10909516	2013	2009	2018	1.0	0.0	5	5	0.0	0.2
1896888	09218890	2011	2007	2016	5.0	3.0	5	5	0.6	1.0
1901673	03781127	2009	2005	2014	1.0	5.0	5	5	1.0	0.2
1912249	03043878	2003	2000	2008	2.0	1.0	4	5	0.2	0.5
1912750	09221425	2005	2001	2010	1.0	0.0	5	5	0.0	0.2
1920839	03772217	2005	2001	2010	4.0	3.0	5	5	0.6	0.8
1922381	00043702	1988	1984	1993	1.0	0.0	5	5	0.0	0.2
1925337	00144983	2010	2006	2015	2.0	0.0	5	5	0.0	0.4
1943195	10773142	2005	2001	2007	1.0	1.0	5	2	0.5	0.2
1948587	00472727	2005	2001	2010	3.0	1.0	5	5	0.2	0.6
1952016	00487333	2004	2000	2009	2.0	0.0	5	5	0.0	0.4
1958530	13891286	2004	2000	2009	2.0	3.0	5	5	0.6	0.4
1959394	03043975	2008	2004	2013	2.0	2.0	5	5	0.4	0.4
1961430	10629408	2005	2001	2008	1.0	0.0	5	3	0.0	0.2
1990213	08891591	2013	2009	2018	4.0	13.0	5	5	2.6	0.8
1996298	07349750	1992	1988	1997	2.0	5.0	5	5	1.0	0.4
2013859	00380717	2012	2008	2016	12.0	12.0	5	4	3.0	2.4
2029555	00198501	2004	2000	2009	2.0	4.0	5	5	0.8	0.4
2029555	01607383	1988	1984	1990	4.0	1.0	5	2	0.5	0.8
2051142	01497634	2011	2007	2013	2.0	1.0	5	2	0.5	0.4
2064790	00142921	2004	2000	2009	1.0	0.0	5	5	0.0	0.2
2077040	03784266	2013	2009	2018	2.0	1.0	5	5	0.2	0.4
2096353	09218890	2010	2006	2015	4.0	5.0	5	5	1.0	0.8
2098332	14717727	2009	2005	2014	1.0	1.0	5	5	0.2	0.2
2105786	01676296	2005	2001	2008	1.0	3.0	5	3	1.0	0.2
2115303	01640704	2004	2000	2009	1.0	0.0	5	5	0.0	0.2
2130193	00221996	1990	1986	1993	1.0	1.0	5	3	0.3333333333333333	0.2
2130626	03638111	2011	2007	2016	1.0	3.0	5	5	0.6	0.2
2137803	01676911	2008	2004	2013	2.0	0.0	5	5	0.0	0.4
2162316	14717727	2009	2005	2011	1.0	0.0	5	2	0.0	0.2
2164522	01681605	1990	1986	1995	7.0	3.0	5	5	0.6	1.4
2168096	03044068	2005	2001	2007	1.0	0.0	5	2	0.0	0.2
2191934	02642751	2010	2006	2015	4.0	0.0	5	5	0.0	0.8
2217373	09591524	1994	1990	1996	1.0	0.0	5	2	0.0	0.2
2261632	13864181	2007	2003	2012	1.0	0.0	5	5	0.0	0.2
2382286	01641212	2008	2004	2013	2.0	4.0	5	5	0.8	0.4
2422901	00963003	1997	1993	2002	5.0	4.0	5	5	0.8	1.0
2450226	01679317	1990	1986	1995	8.0	0.0	5	5	0.0	1.6
2484867	07397240	1994	1990	1995	2.0	1.0	5	1	1.0	0.4
2555651	02724944	1992	1988	1993	2.0	1.0	5	1	1.0	0.4
2563759	02726963	2009	2005	2014	1.0	1.0	5	5	0.2	0.2
2583451	15708268	2013	2009	2018	1.0	3.0	5	5	0.6	0.2
2590121	14717727	2009	2005	2014	1.0	1.0	5	5	0.2	0.2
2592696	03781127	1996	1992	1998	1.0	0.0	5	2	0.0	0.2
2651667	00222852	1986	1982	1991	3.0	5.0	5	5	1.0	0.6
2681375	09291199	2004	2000	2009	1.0	1.0	5	5	0.2	0.2
2761760	03782166	1995	1991	2000	1.0	8.0	5	5	1.6	0.2
3067541	09252312	1993	1989	1997	1.0	0.0	5	4	0.0	0.2
3101265	01912615	1985	1981	1990	1.0	3.0	5	5	0.6	0.2
3129797	1751570X	2011	2007	2016	2.0	1.0	5	5	0.2	0.4
3129830	00224405	2003	1999	2007	5.0	2.0	5	4	0.5	1.0
3134586	01674870	1990	1986	1995	1.0	1.0	5	5	0.2	0.2
3135993	09275371	2004	2000	2009	1.0	0.0	5	5	0.0	0.2
3137977	03043975	1992	1988	1997	2.0	1.0	5	5	0.2	0.4
3144477	08839026	2009	2005	2014	1.0	0.0	5	5	0.0	0.2
3147627	15534650	2005	2001	2010	2.0	1.0	5	5	0.2	0.4
3171184	01681605	2010	2006	2015	14.0	11.0	5	5	2.2	2.8
3178487	03044068	2005	2001	2010	1.0	1.0	5	5	0.2	0.2
3184549	03057488	1979	1975	1984	10.0	25.0	5	5	5.0	2.0
3185429	01676687	2007	2004	2012	1.0	2.0	4	5	0.4	0.25
3194288	08876185	1991	1987	1996	4.0	2.0	5	5	0.4	0.8
3195919	01654101	1996	1992	2001	3.0	1.0	5	5	0.2	0.6
3200954	14653249	2012	2008	2016	6.0	7.0	5	4	1.75	1.2
3201858	03043878	2009	2005	2014	1.0	0.0	5	5	0.0	0.2
3204190	15255050	2004	2000	2009	4.0	9.0	5	5	1.8	0.8
3204789	18961126	2013	2009	2018	1.0	0.0	5	5	0.0	0.2
3205906	01678116	1992	1988	1994	1.0	0.0	5	2	0.0	0.2
3206554	08876185	2006	2002	2010	1.0	3.0	5	4	0.75	0.2
3233381	08852308	1988	1984	1992	1.0	0.0	5	4	0.0	0.2
3234260	01676687	2007	2003	2012	3.0	2.0	5	5	0.4	0.6
3238842	03010511	2005	2001	2010	5.0	0.0	5	5	0.0	1.0
3245490	00319384	2003	1999	2008	3.0	5.0	5	5	1.0	0.6
3255641	01907409	2008	2004	2013	1.0	1.0	5	5	0.2	0.2
3272818	00104825	1976	1972	1981	1.0	1.0	5	5	0.2	0.2
3276664	15255050	2003	1999	2008	3.0	4.0	5	5	0.8	0.6
3328586	00018708	2012	2008	2013	3.0	1.0	5	1	1.0	0.6
3330589	15255050	2010	2006	2015	3.0	14.0	5	5	2.8	0.6
3330807	13891286	2010	2006	2015	2.0	1.0	5	5	0.2	0.4
3359236	00033472	1975	1971	1976	4.0	0.0	5	1	0.0	0.8
3376702	13864181	2005	2001	2010	1.0	0.0	5	5	0.0	0.2
3441527	13891286	2009	2005	2012	1.0	0.0	5	3	0.0	0.2
3453370	01698141	1994	1990	1996	1.0	0.0	5	2	0.0	0.2
3455229	09626298	2006	2002	2011	2.0	1.0	5	5	0.2	0.4
3482497	13646613	2006	2002	2010	3.0	0.0	5	4	0.0	0.6
3512926	01651765	1992	1988	1997	1.0	0.0	5	5	0.0	0.2
3512926	01676245	2010	2006	2015	1.0	0.0	5	5	0.0	0.2
3560247	01677152	2012	2008	2017	2.0	5.0	5	5	1.0	0.4
3605498	03787753	2011	2007	2016	2.0	4.0	5	5	0.8	0.4
3608551	00092614	2009	2005	2014	3.0	0.0	5	5	0.0	0.6
3618956	09648305	2003	1999	2008	1.0	1.0	5	5	0.2	0.2
3620301	00941190	2008	2004	2013	6.0	2.0	5	5	0.4	1.2
3631743	00142921	1993	1989	1996	2.0	0.0	5	3	0.0	0.4
3641474	00200190	2011	2007	2016	1.0	0.0	5	5	0.0	0.2
3647724	00370738	2007	2003	2012	1.0	0.0	5	5	0.0	0.2
3652101	02726963	2005	2001	2010	5.0	1.0	5	5	0.2	1.0
3659306	00062952	2007	2003	2008	4.0	1.0	5	1	1.0	0.8
3682303	09500618	2011	2007	2016	1.0	0.0	5	5	0.0	0.2
3798809	0047259X	2010	2006	2013	2.0	1.0	5	3	0.3333333333333333	0.4
3799598	01678116	2006	2002	2011	2.0	1.0	5	5	0.2	0.4
3861360	01968858	2003	1999	2008	1.0	0.0	5	5	0.0	0.2
3862675	00487333	2013	2009	2018	1.0	1.0	5	5	0.2	0.2
3874455	08920362	2010	2006	2015	4.0	10.0	5	5	2.0	0.8
3874620	10909516	2003	1999	2008	2.0	1.0	5	5	0.2	0.4
3874904	00198501	2010	2006	2015	2.0	5.0	5	5	1.0	0.4
3877338	01959255	2004	2000	2009	4.0	2.0	5	5	0.4	0.8
3887725	01654101	1996	1992	1997	2.0	1.0	5	1	1.0	0.4
3889335	0266352X	2009	2005	2013	1.0	2.0	5	4	0.5	0.2
3892020	01677187	2007	2003	2012	2.0	0.0	5	5	0.0	0.4
3894505	15251578	2010	2006	2015	3.0	1.0	5	5	0.2	0.6
3897170	00941190	2003	1999	2008	3.0	0.0	5	5	0.0	0.6
3898968	08985898	2004	2000	2009	1.0	0.0	5	5	0.0	0.2
3899470	13591789	2009	2005	2014	4.0	3.0	5	5	0.6	0.8
3899619	03014215	2013	2009	2018	2.0	2.0	5	5	0.4	0.4
3920027	15507289	2013	2009	2018	41.0	87.0	5	5	17.4	8.2
3922110	03043800	2006	2002	2011	7.0	13.0	5	5	2.6	1.4
3922598	00014575	2008	2004	2013	13.0	21.0	5	5	4.2	2.6
3925216	02613794	2006	2002	2011	2.0	2.0	5	5	0.4	0.4
3925671	00472727	2007	2003	2011	3.0	2.0	5	4	0.5	0.6
3944857	07370806	2011	2007	2016	3.0	15.0	5	5	3.0	0.6
3945203	15725286	2005	2001	2007	1.0	3.0	5	2	1.5	0.2
3945213	03057488	1977	1976	1982	2.0	3.0	2	5	0.6	1.0
3946735	02552701	2012	2008	2017	2.0	5.0	5	5	1.0	0.4
3948268	07496419	1995	1991	2000	5.0	4.0	5	5	0.8	1.0
3951289	0047259X	2007	2003	2008	2.0	0.0	5	1	0.0	0.4
3952417	00221996	1993	1989	1995	3.0	0.0	5	2	0.0	0.6
3952930	00323861	2011	2007	2016	3.0	6.0	5	5	1.2	0.6
3953340	01436228	2011	2007	2016	5.0	2.0	5	5	0.4	1.0
3958028	03784266	2004	2000	2009	3.0	2.0	5	5	0.4	0.6
3958076	01660462	1984	1980	1985	1.0	1.0	5	1	1.0	0.2
3958839	08914222	2009	2005	2013	2.0	2.0	5	4	0.5	0.4
3967035	00380717	2012	2008	2016	1.0	1.0	5	4	0.25	0.2
3969852	01668641	2006	2002	2011	1.0	0.0	5	5	0.0	0.2
3973906	01676245	2007	2003	2012	1.0	0.0	5	5	0.0	0.2
3975352	00456535	2013	2009	2018	1.0	3.0	5	5	0.6	0.2
3990661	15741192	2007	2003	2010	1.0	0.0	5	3	0.0	0.2
3995479	01762680	2003	1999	2005	1.0	0.0	5	2	0.0	0.2
3995636	09291393	2007	2003	2012	2.0	2.0	5	5	0.4	0.4
3998060	00043702	1996	1992	2001	6.0	3.0	5	5	0.6	1.2
3999981	00098981	2010	2006	2015	2.0	1.0	5	5	0.2	0.4
4001244	00941190	2008	2004	2012	2.0	0.0	5	4	0.0	0.4
4004337	01654101	2007	2003	2010	4.0	2.0	5	3	0.6666666666666666	0.8
4005884	01677152	1988	1984	1993	1.0	0.0	5	5	0.0	0.2
4010485	01640704	2013	2009	2018	3.0	1.0	5	5	0.2	0.6
4011015	00313203	2006	2002	2011	2.0	0.0	5	5	0.0	0.4
4015489	01959255	1984	1980	1989	3.0	8.0	5	5	1.6	0.6
4019041	09255273	1995	1991	2000	1.0	0.0	5	5	0.0	0.2
4019104	00472727	1972	1968	1977	1.0	1.0	5	5	0.2	0.2
4019565	00472727	1981	1977	1986	1.0	0.0	5	5	0.0	0.2
4032331	03064573	2006	2002	2007	2.0	0.0	5	1	0.0	0.4
4033065	03772217	2009	2005	2014	12.0	7.0	5	5	1.4	2.4
4033688	00224049	2005	2001	2010	1.0	2.0	5	5	0.4	0.2
4034950	00224596	2005	2001	2006	4.0	2.0	5	1	2.0	0.8
4035108	00221996	1981	1977	1986	2.0	1.0	5	5	0.2	0.4
4037004	01654101	2007	2003	2012	4.0	0.0	5	5	0.0	0.8
4040816	00941190	2008	2004	2013	2.0	1.0	5	5	0.2	0.4
4041083	00198501	2004	2000	2009	4.0	6.0	5	5	1.2	0.8
4044309	02697491	1990	1986	1995	4.0	5.0	5	5	1.0	0.8
4045648	14670895	2011	2007	2016	3.0	3.0	5	5	0.6	0.6
4051223	00941190	2012	2008	2017	1.0	2.0	5	5	0.4	0.2
4052097	01959255	2009	2005	2014	1.0	2.0	5	5	0.4	0.2
4052597	17034949	2012	2008	2017	1.0	1.0	5	5	0.2	0.2
4059390	09504230	2007	2003	2012	7.0	8.0	5	5	1.6	1.4
4204430	00224405	2006	2002	2011	1.0	1.0	5	5	0.2	0.2
4252051	00224804	1980	1976	1985	4.0	7.0	5	5	1.4	0.8
4279051	15534650	2007	2003	2012	22.0	28.0	5	5	5.6	4.4
4293322	13596446	2006	2002	2008	3.0	0.0	5	2	0.0	0.6
4312754	01907409	2008	2004	2013	1.0	1.0	5	5	0.2	0.2
4325231	02608774	2005	2001	2010	7.0	16.0	5	5	3.2	1.4
4325231	09255214	2006	2002	2011	40.0	22.0	5	5	4.4	8.0
4353318	00043702	2012	2008	2017	1.0	1.0	5	5	0.2	0.2
4420794	10752935	2009	2005	2014	3.0	3.0	5	5	0.6	0.6
4452212	00076813	2010	2006	2013	3.0	3.0	5	3	1.0	0.6
4452212	01678116	2009	2005	2014	1.0	1.0	5	5	0.2	0.2
4452212	02632373	2011	2007	2016	2.0	0.0	5	5	0.0	0.4
4465036	09593780	2012	2008	2013	2.0	0.0	5	1	0.0	0.4
4480575	08872333	2006	2002	2011	2.0	3.0	5	5	0.6	0.4
4497159	08839026	2010	2006	2015	1.0	0.0	5	5	0.0	0.2
4519425	09333657	2005	2001	2010	1.0	1.0	5	5	0.2	0.2
4721350	02755319	2010	2006	2012	2.0	1.0	5	2	0.5	0.4
4721350	03784266	2012	2008	2017	4.0	1.0	5	5	0.2	0.8
4721350	10575219	2011	2007	2016	2.0	3.0	5	5	0.6	0.4
4957691	00198501	2013	2009	2018	3.0	0.0	5	5	0.0	0.6
5116287	00198501	2004	2000	2008	1.0	2.0	5	4	0.5	0.2
5124707	08904065	2004	2000	2009	1.0	1.0	5	5	0.2	0.2
5281158	00224359	2007	2003	2011	1.0	0.0	5	4	0.0	0.2
5281158	01678116	2003	1999	2008	4.0	0.0	5	5	0.0	0.8
5301031	00098981	2010	2006	2015	2.0	0.0	5	5	0.0	0.4
5322353	03059006	1990	1986	1995	1.0	0.0	5	5	0.0	0.2
5327950	1042444X	1997	1993	2002	2.0	0.0	5	5	0.0	0.4
5344117	10933263	2008	2004	2011	1.0	0.0	5	3	0.0	0.2
5371020	03043878	2010	2006	2011	2.0	0.0	5	1	0.0	0.4
5395530	15216616	2007	2003	2008	1.0	0.0	5	1	0.0	0.2
5402350	00165085	2005	2001	2010	11.0	31.0	5	5	6.2	2.2
5441221	10773142	2004	2000	2009	3.0	1.0	5	5	0.2	0.6
5443464	00941190	1990	1986	1995	2.0	1.0	5	5	0.2	0.4
5443464	01660462	2007	2003	2012	2.0	2.0	5	5	0.4	0.4
5496772	00323861	2011	2007	2016	1.0	0.0	5	5	0.0	0.2
5500031	01679236	2013	2009	2018	1.0	1.0	5	5	0.2	0.2
5505127	00100277	1984	1980	1989	2.0	1.0	5	5	0.2	0.4
5523900	03770427	1983	1979	1988	2.0	2.0	5	5	0.4	0.4
5542416	01448617	2011	2007	2016	1.0	7.0	5	5	1.4	0.2
5565521	14717727	2011	2007	2016	1.0	2.0	5	5	0.4	0.2
5568805	08920362	2004	2000	2009	1.0	3.0	5	5	0.6	0.2
5581069	00219290	1976	1972	1981	1.0	0.0	5	5	0.0	0.2
5598934	08876185	2005	2001	2010	1.0	1.0	5	5	0.2	0.2
5609656	0142727X	1987	1983	1992	4.0	10.0	5	5	2.0	0.8
5609656	12900729	2003	1999	2008	6.0	6.0	5	5	1.2	1.2
5645655	03772217	2008	2004	2013	3.0	0.0	5	5	0.0	0.6
5646891	03772217	1978	1974	1983	1.0	1.0	5	5	0.2	0.2
5657353	01650114	2003	1999	2008	1.0	0.0	5	5	0.0	0.2
5661692	01640704	2004	2000	2009	3.0	0.0	5	5	0.0	0.6
5678586	03601323	2012	2008	2017	6.0	8.0	5	5	1.6	1.2
5678586	03787788	2009	2005	2014	1.0	3.0	5	5	0.6	0.2
5680789	09670661	2007	2003	2012	1.0	0.0	5	5	0.0	0.2
5689719	03784266	1994	1990	1999	3.0	5.0	5	5	1.0	0.6
5694312	07317085	2005	2001	2010	7.0	0.0	5	5	0.0	1.4
5701497	12124117	2013	2009	2015	1.0	0.0	5	2	0.0	0.2
5718804	13899341	2004	2000	2009	4.0	1.0	5	5	0.2	0.8
5744739	15507289	2011	2009	2016	6.0	13.0	3	5	2.6	2.0
5746238	08876185	2005	2001	2010	5.0	12.0	5	5	2.4	1.0
5758954	01676245	2007	2003	2012	2.0	0.0	5	5	0.0	0.4
5774418	0012365X	1989	1985	1994	1.0	3.0	5	5	0.6	0.2
5778351	10424431	2012	2011	2017	1.0	2.0	2	5	0.4	0.5
5781439	08920362	2010	2006	2013	8.0	3.0	5	3	1.0	1.6
5805994	00098981	2003	1999	2008	1.0	3.0	5	5	0.6	0.2
5812737	01677187	2012	2008	2013	1.0	2.0	5	1	2.0	0.2
5820229	00224405	2007	2003	2010	2.0	0.0	5	3	0.0	0.4
5835489	08908389	1988	1984	1989	1.0	1.0	5	1	1.0	0.2
5842270	08920362	2010	2006	2011	2.0	0.0	5	1	0.0	0.4
5865798	0094730X	1977	1974	1982	1.0	1.0	4	5	0.2	0.25
5865863	00224405	2007	2003	2012	1.0	0.0	5	5	0.0	0.2
5874458	00224359	2008	2004	2011	1.0	1.0	5	3	0.3333333333333333	0.2
5874682	01650114	2003	1999	2008	1.0	0.0	5	5	0.0	0.2
5877201	0304422X	1999	1995	2004	1.0	1.0	5	5	0.2	0.2
5882982	08839026	2009	2005	2014	1.0	0.0	5	5	0.0	0.2
5883746	0166218X	1989	1985	1994	1.0	0.0	5	5	0.0	0.2
5905689	0039128X	1993	1989	1998	1.0	6.0	5	5	1.2	0.2
5918601	02727714	1987	1983	1991	4.0	2.0	5	4	0.5	0.8
5919903	08876185	2005	2001	2010	1.0	0.0	5	5	0.0	0.2
5920219	00043702	1988	1984	1993	2.0	1.0	5	5	0.2	0.4
5923149	00088749	2003	1999	2006	1.0	0.0	5	3	0.0	0.2
5938842	00224405	2006	2006	2011	1.0	1.0	1	5	0.2	1.0
5950262	08876185	2006	2002	2011	2.0	3.0	5	5	0.6	0.4
5957295	00319384	2010	2006	2015	3.0	6.0	5	5	1.2	0.6
5962101	01482963	1990	1986	1991	1.0	0.0	5	1	0.0	0.2
5962467	00452068	2007	2003	2012	4.0	0.0	5	5	0.0	0.8
5967079	09218890	1997	1993	2002	1.0	1.0	5	5	0.2	0.2
5970030	00224804	1988	1984	1989	3.0	0.0	5	1	0.0	0.6
5981586	03091740	1990	1986	1995	1.0	5.0	5	5	1.0	0.2
5983179	01429612	2008	2004	2013	6.0	7.0	5	5	1.4	1.2
6001953	01665316	2010	2006	2015	4.0	8.0	5	5	1.6	0.8
6016419	00323861	2011	2007	2016	3.0	1.0	5	5	0.2	0.6
6017699	00142921	2004	2000	2009	1.0	0.0	5	5	0.0	0.2
6021536	00472727	1987	1983	1992	2.0	2.0	5	5	0.4	0.4
6031750	01681656	2010	2006	2013	9.0	1.0	5	3	0.3333333333333333	1.8
6057165	03785173	1985	1981	1990	6.0	6.0	5	5	1.2	1.2
6083899	0954349X	1991	1987	1994	1.0	1.0	5	3	0.3333333333333333	0.2
6090898	00472352	2012	2009	2017	2.0	3.0	4	5	0.6	0.5
6094603	0012821X	2006	2002	2011	5.0	4.0	5	5	0.8	1.0
6097406	00344257	2013	2009	2018	1.0	1.0	5	5	0.2	0.2
6104327	01604120	2012	2008	2017	10.0	12.0	5	5	2.4	2.0
6113686	00198501	2004	2000	2009	1.0	3.0	5	5	0.6	0.2
6119431	17401445	2006	2003	2011	2.0	1.0	4	5	0.2	0.5
6120227	08887543	2011	2007	2016	1.0	2.0	5	5	0.4	0.2
6153905	00941190	2008	2004	2013	5.0	2.0	5	5	0.4	1.0
6153905	01660462	2004	2000	2007	1.0	0.0	5	3	0.0	0.2
6156200	00489697	2011	2007	2016	1.0	1.0	5	5	0.2	0.2
6156868	00314056	2013	2009	2018	3.0	11.0	5	5	2.2	0.6
6174424	0143974X	1995	1991	2000	3.0	1.0	5	5	0.2	0.6
6181044	03770427	1983	1979	1988	1.0	1.0	5	5	0.2	0.2
6188806	15660141	2006	2002	2011	1.0	0.0	5	5	0.0	0.2
6193250	01602896	2012	2008	2017	1.0	4.0	5	5	0.8	0.2
6194431	01907409	2008	2004	2013	4.0	10.0	5	5	2.0	0.8
6228426	09626298	2010	2006	2015	2.0	0.0	5	5	0.0	0.4
6238767	15423565	2013	2009	2018	1.0	5.0	5	5	1.0	0.2
6250767	08876185	2010	2006	2015	1.0	0.0	5	5	0.0	0.2
6267055	00142921	2013	2009	2018	1.0	2.0	5	5	0.4	0.2
6276818	01607383	1981	1977	1986	4.0	4.0	5	5	0.8	0.8
6292040	09269851	2006	2002	2011	4.0	4.0	5	5	0.8	0.8
6293725	01676687	1991	1987	1996	2.0	2.0	5	5	0.4	0.4
6295432	0308521X	2005	2001	2010	1.0	0.0	5	5	0.0	0.2
6299661	09291199	2004	2000	2009	1.0	0.0	5	5	0.0	0.2
6308901	09565221	2011	2007	2016	1.0	0.0	5	5	0.0	0.2
6347231	17034949	2012	2008	2017	1.0	0.0	5	5	0.0	0.2
6347776	07408188	2009	2005	2011	2.0	0.0	5	2	0.0	0.4
6349057	09275371	2010	2006	2013	1.0	0.0	5	3	0.0	0.2
6363236	08872333	2004	2000	2009	1.0	1.0	5	5	0.2	0.2
6376047	00224359	2009	2005	2011	2.0	2.0	5	2	1.0	0.4
6382311	01654101	1996	1992	2001	2.0	0.0	5	5	0.0	0.4
6382311	09291199	2004	2000	2009	1.0	0.0	5	5	0.0	0.2
6460669	00456535	2010	2006	2015	6.0	10.0	5	5	2.0	1.2
6466055	00487333	2004	2000	2009	3.0	1.0	5	5	0.2	0.6
6473132	02632373	2011	2007	2014	1.0	0.0	5	3	0.0	0.2
6495648	01692046	2010	2006	2014	1.0	1.0	5	4	0.25	0.2
6501168	01452134	1988	1984	1993	2.0	0.0	5	5	0.0	0.4
6504791	13403540	2012	2008	2013	3.0	1.0	5	1	1.0	0.6
6525326	01676296	2007	2003	2012	2.0	7.0	5	5	1.4	0.4
6526142	00224596	2005	2001	2006	12.0	0.0	5	1	0.0	2.4
6530052	00093084	2007	2003	2011	3.0	3.0	5	4	0.75	0.6
6535763	10530770	2011	2007	2016	1.0	1.0	5	5	0.2	0.2
6540236	01677187	2003	1999	2008	1.0	2.0	5	5	0.4	0.2
6544072	08876185	2005	2001	2010	1.0	2.0	5	5	0.4	0.2
6554204	1359835X	2009	2005	2014	8.0	5.0	5	5	1.0	1.6
6558585	00198501	2013	2009	2016	2.0	1.0	5	3	0.3333333333333333	0.4
6560062	01650114	2007	2003	2012	2.0	7.0	5	5	1.4	0.4
6564653	09257535	2008	2004	2013	1.0	4.0	5	5	0.8	0.2
6566133	01959255	2004	2000	2009	1.0	0.0	5	5	0.0	0.2
6569448	09696997	2013	2009	2018	1.0	0.0	5	5	0.0	0.2
6583003	00262862	2005	2001	2010	1.0	2.0	5	5	0.4	0.2
6598700	01688227	2007	2003	2012	1.0	6.0	5	5	1.2	0.2
6605174	09591524	2013	2009	2018	2.0	1.0	5	5	0.2	0.4
6605575	13891286	2012	2008	2017	2.0	4.0	5	5	0.8	0.4
6612051	00198501	2011	2007	2016	2.0	4.0	5	5	0.8	0.4
6625318	00224359	2007	2003	2011	1.0	1.0	5	4	0.25	0.2
6627046	00344257	2008	2004	2013	4.0	4.0	5	5	0.8	0.8
6632015	00978493	2011	2007	2016	5.0	3.0	5	5	0.6	1.0
6638259	13679120	2006	2002	2009	1.0	5.0	5	3	1.6666666666666667	0.2
6639752	14653249	2012	2008	2017	3.0	6.0	5	5	1.2	0.6
6642345	00018708	2005	2001	2010	1.0	0.0	5	5	0.0	0.2
6642756	00262862	1972	1968	1977	2.0	3.0	5	5	0.6	0.4
6650627	07430167	2011	2007	2016	1.0	2.0	5	5	0.4	0.2
6665286	02680033	2013	2009	2017	1.0	0.0	5	4	0.0	0.2
6673122	01674870	1990	1986	1995	2.0	4.0	5	5	0.8	0.4
6678480	01694332	2012	2008	2014	1.0	0.0	5	2	0.0	0.2
6678981	02726963	2008	2004	2013	2.0	0.0	5	5	0.0	0.4
6684147	01418130	1988	1984	1993	6.0	4.0	5	5	0.8	1.2
6696307	00033472	1986	1982	1987	3.0	0.0	5	1	0.0	0.6
6704385	03784266	2012	2008	2017	1.0	0.0	5	5	0.0	0.2
6714429	13538292	1996	1992	2001	1.0	0.0	5	5	0.0	0.2
6714718	01654101	2011	2007	2016	2.0	1.0	5	5	0.2	0.4
6722931	00162361	2006	2002	2010	1.0	0.0	5	4	0.0	0.2
6723310	00219290	2008	2004	2012	3.0	3.0	5	4	0.75	0.6
6737444	01409883	2009	2005	2014	3.0	9.0	5	5	1.8	0.6
6738412	09626298	2006	2002	2010	1.0	0.0	5	4	0.0	0.2
6742228	01429612	2011	2007	2016	6.0	6.0	5	5	1.2	1.2
6743949	03613682	2007	2003	2012	2.0	1.0	5	5	0.2	0.4
6747634	13590294	2004	2000	2009	1.0	2.0	5	5	0.4	0.2
6755492	01559982	2005	2001	2010	4.0	1.0	5	5	0.2	0.8
6755492	10452354	2005	2001	2010	2.0	1.0	5	5	0.2	0.4
6767803	00092614	2008	2004	2013	1.0	1.0	5	5	0.2	0.2
6790945	00224359	2007	2003	2011	2.0	0.0	5	4	0.0	0.4
6800486	10634584	2007	2003	2008	17.0	9.0	5	1	9.0	3.4
6832825	0967070X	2007	2003	2012	4.0	4.0	5	5	0.8	0.8
6833693	15667367	2009	2005	2012	1.0	0.0	5	3	0.0	0.2
6835733	00100277	1987	1983	1992	4.0	3.0	5	5	0.6	0.8
6838044	00051098	2011	2007	2016	2.0	5.0	5	5	1.0	0.4
6844595	01681699	2012	2008	2017	2.0	6.0	5	5	1.2	0.4
6845156	18762859	2008	2004	2013	1.0	12.0	5	5	2.4	0.2
6850371	00472727	1987	1983	1992	1.0	0.0	5	5	0.0	0.2
6853753	02726963	2012	2008	2013	1.0	0.0	5	1	0.0	0.2
6857312	03788733	2005	2001	2010	3.0	0.0	5	5	0.0	0.6
6878740	18711871	2006	2005	2011	1.0	1.0	2	5	0.2	0.5
6878961	01471767	1997	1993	2002	1.0	0.0	5	5	0.0	0.2
6892170	00016918	2009	2005	2014	2.0	0.0	5	5	0.0	0.4
6894566	03781127	2004	2000	2007	5.0	1.0	5	3	0.3333333333333333	1.0
6901047	03783839	1996	1992	2001	1.0	5.0	5	5	1.0	0.2
6907163	00224405	1967	1963	1970	4.0	0.0	5	3	0.0	0.8
6910140	00092614	2008	2004	2013	2.0	0.0	5	5	0.0	0.4
6914770	00198501	2009	2005	2014	1.0	0.0	5	5	0.0	0.2
6917315	01680072	2013	2009	2018	4.0	0.0	5	5	0.0	0.8
6919846	10983015	2010	2006	2015	9.0	10.0	5	5	2.0	1.8
6922503	15255050	2006	2002	2011	5.0	10.0	5	5	2.0	1.0
6927783	01497634	2007	2003	2012	6.0	5.0	5	5	1.0	1.2
6939211	00489697	2011	2007	2016	12.0	30.0	5	5	6.0	2.4
6941498	11101164	2011	2011	2016	2.0	3.0	1	5	0.6	2.0
6947341	00043702	2006	2002	2011	1.0	0.0	5	5	0.0	0.2
