Discipline	Parent	Year0	APriorPaperCount	APriorCitationCount	AHindex	ATop	AColabCount
Biology	86803240	1995	1	5.0	1.0	0	3
Biology	86803240	1995	1	5.0	1.0	0	3
Biology	86803240	1995	1	5.0	1.0	0	3
Biology	86803240	1995	1	5.0	1.0	0	4
Biology	86803240	1995	1	6.0	1.0	0	4
Biology	86803240	1995	2	7.0	1.0	0	4
Biology	86803240	1995	2	7.0	1.0	0	4
Biology	86803240	1995	2	10.0	1.0	0	5
Biology	86803240	1995	2	10.0	1.0	0	5
Biology	86803240	1995	2	11.0	1.0	0	5
Biology	86803240	1995	2	11.0	1.0	0	5
Biology	86803240	1995	2	12.0	2.0	0	5
Biology	86803240	1995	3	14.0	2.0	0	5
Biology	86803240	1995	3	17.0	2.0	0	5
Biology	86803240	1995	3	19.0	2.0	0	6
Biology	86803240	1995	4	19.0	2.0	0	6
Biology	86803240	1995	4	22.0	2.0	0	6
Biology	86803240	1995	4	22.0	2.0	0	6
Biology	86803240	1995	4	23.0	3.0	0	6
Biology	86803240	1995	4	24.0	3.0	0	7
Biology	86803240	1995	5	26.0	3.0	0	8
Biology	86803240	1995	5	47.0	3.0	0	8
Biology	86803240	1995	5	51.0	3.0	0	8
Biology	86803240	1995	5	55.0	3.0	0	9
Biology	86803240	1995	6	57.0	3.0	0	9
Biology	86803240	1995	6	66.0	3.0	0	10
Biology	86803240	1995	6	79.0	4.0	0	10
Biology	86803240	1995	7	90.0	4.0	0	12
Biology	86803240	1995	7	98.0	4.0	0	13
Biology	86803240	1995	8	101.0	5.0	0	13
Biology	86803240	1995	9	110.0	5.0	0	14
Biology	86803240	1995	11	120.0	5.0	0	14
Biology	86803240	1995	12	125.0	5.0	0	14
Biology	86803240	1995	14	133.0	6.0	0	16
Biology	86803240	1995	18	134.0	6.0	0	17
Biology	86803240	1995	19	145.0	7.0	0	20
Biology	86803240	1995	19	153.0	7.0	1	23
Biology	86803240	1995	22	154.0	7.0	1	24
Biology	86803240	1995	23	177.0	7.0	1	25
Biology	86803240	1995	35	191.0	8.0	1	27
Biology	86803240	1995	36	255.0	8.0	1	28
Biology	86803240	1995	36	347.0	9.0	1	31
Biology	86803240	1995	38	373.0	11.0	1	67
Biology	86803240	1995	39	415.0	13.0	1	76
Biology	86803240	1995	39	468.0	13.0	1	96
Biology	86803240	1995	48	692.0	16.0	1	104
Biology	86803240	1995	49	1076.0	17.0	1	139
Biology	86803240	1995	72	1978.0	22.0	1	447
Biology	86803240	1996	1	0.0	0.0	0	1
Biology	86803240	1996	1	0.0	0.0	0	1
Biology	86803240	1996	1	0.0	0.0	0	1
Biology	86803240	1996	1	0.0	0.0	0	1
Biology	86803240	1996	1	0.0	0.0	0	1
Biology	86803240	1996	1	1.0	1.0	0	1
Biology	86803240	1996	1	1.0	1.0	0	2
Biology	86803240	1996	1	1.0	1.0	0	2
Biology	86803240	1996	1	1.0	1.0	0	2
Biology	86803240	1996	1	1.0	1.0	0	2
Biology	86803240	1996	1	2.0	1.0	0	2
Biology	86803240	1996	1	3.0	1.0	0	2
Biology	86803240	1996	1	3.0	1.0	0	2
Biology	86803240	1996	1	3.0	1.0	0	2
Biology	86803240	1996	1	4.0	1.0	0	2
Biology	86803240	1996	1	4.0	1.0	0	3
Biology	86803240	1996	1	5.0	1.0	0	3
Biology	86803240	1996	2	5.0	1.0	0	3
Biology	86803240	1996	2	6.0	1.0	0	3
Biology	86803240	1996	2	6.0	1.0	0	3
Biology	86803240	1996	2	8.0	1.0	0	4
Biology	86803240	1996	2	9.0	1.0	0	4
Biology	86803240	1996	3	10.0	1.0	0	4
Biology	86803240	1996	3	12.0	1.0	0	4
Biology	86803240	1996	3	12.0	2.0	0	4
Biology	86803240	1996	3	13.0	2.0	0	5
Biology	86803240	1996	3	16.0	2.0	0	5
Biology	86803240	1996	3	17.0	2.0	0	5
Biology	86803240	1996	3	17.0	2.0	0	6
Biology	86803240	1996	4	18.0	2.0	0	6
Biology	86803240	1996	4	19.0	2.0	0	6
Biology	86803240	1996	4	19.0	2.0	0	7
Biology	86803240	1996	4	20.0	2.0	0	7
Biology	86803240	1996	5	21.0	2.0	0	7
Biology	86803240	1996	5	24.0	3.0	0	8
Biology	86803240	1996	5	35.0	3.0	0	8
Biology	86803240	1996	5	44.0	3.0	0	8
Biology	86803240	1996	6	46.0	3.0	0	8
Biology	86803240	1996	6	47.0	3.0	0	9
Biology	86803240	1996	6	48.0	3.0	0	9
Biology	86803240	1996	6	56.0	3.0	0	9
Biology	86803240	1996	6	69.0	4.0	0	9
Biology	86803240	1996	6	73.0	4.0	0	9
Biology	86803240	1996	8	75.0	4.0	0	11
Biology	86803240	1996	8	78.0	4.0	0	11
Biology	86803240	1996	8	83.0	4.0	0	14
Biology	86803240	1996	12	96.0	5.0	0	15
Biology	86803240	1996	13	132.0	5.0	0	20
Biology	86803240	1996	13	152.0	6.0	1	21
Biology	86803240	1996	16	220.0	6.0	1	26
Biology	86803240	1996	22	223.0	6.0	1	29
Biology	86803240	1996	24	248.0	7.0	1	34
Biology	86803240	1996	27	253.0	7.0	1	35
Biology	86803240	1996	27	444.0	7.0	1	45
Biology	86803240	1996	32	466.0	7.0	1	53
Biology	86803240	1996	32	469.0	8.0	1	57
Biology	86803240	1996	34	481.0	12.0	1	57
Biology	86803240	1996	35	484.0	12.0	1	60
Biology	86803240	1996	37	517.0	13.0	1	61
Biology	86803240	1996	39	555.0	13.0	1	68
Biology	86803240	1996	70	650.0	14.0	1	76
Biology	86803240	1996	111	1470.0	21.0	1	148
Biology	86803240	1997	1	0.0	0.0	0	1
Biology	86803240	1997	1	0.0	0.0	0	1
Biology	86803240	1997	1	0.0	0.0	0	1
Biology	86803240	1997	1	0.0	0.0	0	2
Biology	86803240	1997	1	1.0	1.0	0	2
Biology	86803240	1997	1	3.0	1.0	0	2
Biology	86803240	1997	1	3.0	1.0	0	2
Biology	86803240	1997	1	3.0	1.0	0	2
Biology	86803240	1997	1	4.0	1.0	0	2
Biology	86803240	1997	1	5.0	1.0	0	2
Biology	86803240	1997	1	6.0	1.0	0	2
Biology	86803240	1997	1	7.0	1.0	0	3
Biology	86803240	1997	1	7.0	1.0	0	3
Biology	86803240	1997	2	7.0	1.0	0	3
Biology	86803240	1997	2	8.0	1.0	0	3
Biology	86803240	1997	2	10.0	1.0	0	4
Biology	86803240	1997	2	11.0	1.0	0	4
Biology	86803240	1997	2	15.0	2.0	0	4
Biology	86803240	1997	2	16.0	2.0	0	4
Biology	86803240	1997	3	19.0	2.0	0	5
Biology	86803240	1997	3	20.0	2.0	0	5
Biology	86803240	1997	3	21.0	2.0	0	5
Biology	86803240	1997	3	25.0	2.0	0	5
Biology	86803240	1997	3	32.0	2.0	0	5
Biology	86803240	1997	4	35.0	2.0	0	5
Biology	86803240	1997	5	42.0	2.0	0	6
Biology	86803240	1997	5	48.0	3.0	0	7
Biology	86803240	1997	5	50.0	3.0	0	7
Biology	86803240	1997	6	52.0	3.0	0	7
Biology	86803240	1997	7	57.0	4.0	0	8
Biology	86803240	1997	7	59.0	4.0	0	8
Biology	86803240	1997	8	61.0	5.0	0	11
Biology	86803240	1997	12	84.0	5.0	0	13
Biology	86803240	1997	17	108.0	5.0	1	16
Biology	86803240	1997	20	120.0	6.0	1	21
Biology	86803240	1997	21	141.0	6.0	1	22
Biology	86803240	1997	23	206.0	6.0	1	23
Biology	86803240	1997	27	223.0	7.0	1	24
Biology	86803240	1997	36	248.0	9.0	1	32
Biology	86803240	1997	46	323.0	9.0	1	106
Biology	86803240	1997	48	339.0	10.0	1	116
Biology	86803240	1997	96	550.0	14.0	1	165
Biology	86803240	1997	128	1326.0	18.0	1	262
Biology	86803240	1998	1	0.0	0.0	0	2
Biology	86803240	1998	1	0.0	0.0	0	2
Biology	86803240	1998	1	0.0	0.0	0	2
Biology	86803240	1998	1	3.0	1.0	0	2
Biology	86803240	1998	1	5.0	1.0	0	2
Biology	86803240	1998	1	5.0	1.0	0	2
Biology	86803240	1998	1	7.0	1.0	0	3
Biology	86803240	1998	1	7.0	1.0	0	3
Biology	86803240	1998	2	8.0	1.0	0	4
Biology	86803240	1998	2	13.0	2.0	0	4
Biology	86803240	1998	3	17.0	2.0	0	5
Biology	86803240	1998	5	17.0	2.0	0	6
Biology	86803240	1998	8	28.0	3.0	0	7
Biology	86803240	1998	8	32.0	3.0	0	8
Biology	86803240	1998	9	74.0	5.0	0	9
Biology	86803240	1998	15	78.0	5.0	0	21
Biology	86803240	1998	15	93.0	6.0	0	23
Biology	86803240	1998	46	308.0	11.0	1	54
Biology	86803240	1998	63	1547.0	18.0	1	126
Biology	86803240	1999	6	88.0	5.0	0	7
Biology	86803240	1999	57	122.0	6.0	0	62
Biology	86803240	2000	1	10.0	1.0	0	2
Biology	86803240	2000	1	25.0	1.0	0	3
Biology	86803240	2000	4	147.0	3.0	0	29
Biology	86803240	2000	34	443.0	11.0	1	62
Biology	86803240	2000	60	884.0	13.0	1	62
Biology	86803240	2000	66	1100.0	18.0	1	83
Biology	86803240	2000	105	2546.0	20.0	1	6764
Biology	86803240	2001	13	327.0	8.0	0	24
Biology	86803240	2003	3	6.0	2.0	0	7
Biology	86803240	2003	9	10.0	2.0	0	9
Biology	86803240	2004	1	0.0	0.0	0	1
Biology	86803240	2004	1	0.0	0.0	0	1
Biology	86803240	2004	1	0.0	0.0	0	1
Biology	86803240	2004	1	0.0	0.0	0	1
Biology	86803240	2004	1	0.0	0.0	0	1
Biology	86803240	2004	1	0.0	0.0	0	1
Biology	86803240	2004	1	0.0	0.0	0	1
Biology	86803240	2004	1	0.0	0.0	0	1
Biology	86803240	2004	1	0.0	0.0	0	1
Biology	86803240	2004	1	0.0	0.0	0	1
Biology	86803240	2004	1	0.0	0.0	0	2
Biology	86803240	2004	1	0.0	0.0	0	2
Biology	86803240	2004	1	1.0	1.0	0	2
Biology	86803240	2004	1	1.0	1.0	0	2
Biology	86803240	2004	1	1.0	1.0	0	2
Biology	86803240	2004	1	1.0	1.0	0	2
Biology	86803240	2004	1	1.0	1.0	0	2
Biology	86803240	2004	1	2.0	1.0	0	2
Biology	86803240	2004	1	2.0	1.0	0	2
Biology	86803240	2004	1	2.0	1.0	0	2
Biology	86803240	2004	1	2.0	1.0	0	2
Biology	86803240	2004	1	2.0	1.0	0	2
Biology	86803240	2004	1	2.0	1.0	0	2
Biology	86803240	2004	1	3.0	1.0	0	2
Biology	86803240	2004	1	3.0	1.0	0	2
Biology	86803240	2004	1	3.0	1.0	0	2
Biology	86803240	2004	1	3.0	1.0	0	3
Biology	86803240	2004	1	3.0	1.0	0	3
Biology	86803240	2004	1	4.0	1.0	0	3
Biology	86803240	2004	1	4.0	1.0	0	3
Biology	86803240	2004	1	5.0	1.0	0	3
Biology	86803240	2004	1	5.0	1.0	0	3
Biology	86803240	2004	1	5.0	1.0	0	3
Biology	86803240	2004	1	5.0	1.0	0	3
Biology	86803240	2004	1	6.0	1.0	0	3
Biology	86803240	2004	1	6.0	1.0	0	3
Biology	86803240	2004	1	7.0	1.0	0	3
Biology	86803240	2004	1	7.0	1.0	0	3
Biology	86803240	2004	1	7.0	1.0	0	3
Biology	86803240	2004	1	7.0	1.0	0	3
Biology	86803240	2004	1	7.0	1.0	0	3
Biology	86803240	2004	1	7.0	1.0	0	3
Biology	86803240	2004	1	8.0	1.0	0	3
Biology	86803240	2004	1	8.0	1.0	0	3
Biology	86803240	2004	1	8.0	1.0	0	3
Biology	86803240	2004	1	8.0	1.0	0	3
Biology	86803240	2004	1	9.0	1.0	0	3
Biology	86803240	2004	1	9.0	1.0	0	3
Biology	86803240	2004	1	10.0	1.0	0	3
Biology	86803240	2004	1	10.0	1.0	0	3
Biology	86803240	2004	1	10.0	1.0	0	3
Biology	86803240	2004	1	10.0	1.0	0	4
Biology	86803240	2004	1	11.0	1.0	0	4
Biology	86803240	2004	1	11.0	1.0	0	4
Biology	86803240	2004	1	12.0	1.0	0	4
Biology	86803240	2004	2	12.0	1.0	0	4
Biology	86803240	2004	2	12.0	1.0	0	4
Biology	86803240	2004	2	13.0	1.0	0	4
Biology	86803240	2004	2	13.0	1.0	0	4
Biology	86803240	2004	2	13.0	1.0	0	4
Biology	86803240	2004	2	13.0	1.0	0	4
Biology	86803240	2004	2	14.0	1.0	0	4
Biology	86803240	2004	2	15.0	1.0	0	5
Biology	86803240	2004	2	15.0	1.0	0	5
Biology	86803240	2004	2	16.0	1.0	0	5
Biology	86803240	2004	2	16.0	1.0	0	5
Biology	86803240	2004	2	16.0	1.0	0	5
Biology	86803240	2004	2	16.0	1.0	0	5
Biology	86803240	2004	2	16.0	1.0	0	5
Biology	86803240	2004	2	16.0	1.0	0	5
Biology	86803240	2004	2	16.0	1.0	0	5
Biology	86803240	2004	2	16.0	1.0	0	5
Biology	86803240	2004	2	17.0	1.0	0	5
Biology	86803240	2004	2	17.0	1.0	0	5
Biology	86803240	2004	2	17.0	1.0	0	5
Biology	86803240	2004	2	17.0	1.0	0	5
Biology	86803240	2004	2	18.0	2.0	0	5
Biology	86803240	2004	2	18.0	2.0	0	5
Biology	86803240	2004	2	19.0	2.0	0	5
Biology	86803240	2004	2	19.0	2.0	0	5
Biology	86803240	2004	2	19.0	2.0	0	5
Biology	86803240	2004	2	20.0	2.0	0	5
Biology	86803240	2004	2	20.0	2.0	0	6
Biology	86803240	2004	2	21.0	2.0	0	6
Biology	86803240	2004	2	21.0	2.0	0	6
Biology	86803240	2004	3	22.0	2.0	0	6
Biology	86803240	2004	3	22.0	2.0	0	6
Biology	86803240	2004	3	22.0	2.0	0	6
Biology	86803240	2004	3	22.0	2.0	0	6
Biology	86803240	2004	3	23.0	2.0	0	6
Biology	86803240	2004	3	24.0	2.0	0	6
Biology	86803240	2004	3	25.0	2.0	0	6
Biology	86803240	2004	3	26.0	2.0	0	6
Biology	86803240	2004	3	27.0	2.0	0	6
Biology	86803240	2004	3	28.0	2.0	0	7
Biology	86803240	2004	4	28.0	2.0	0	7
Biology	86803240	2004	4	29.0	2.0	0	7
Biology	86803240	2004	4	29.0	2.0	0	7
Biology	86803240	2004	4	30.0	2.0	0	7
Biology	86803240	2004	4	30.0	2.0	0	8
Biology	86803240	2004	4	31.0	2.0	0	8
Biology	86803240	2004	4	31.0	2.0	0	8
Biology	86803240	2004	4	31.0	2.0	0	8
Biology	86803240	2004	4	31.0	3.0	0	8
Biology	86803240	2004	4	34.0	3.0	0	8
Biology	86803240	2004	4	35.0	3.0	0	9
Biology	86803240	2004	4	35.0	3.0	0	9
Biology	86803240	2004	4	36.0	3.0	0	9
Biology	86803240	2004	4	37.0	3.0	0	9
Biology	86803240	2004	4	37.0	3.0	0	9
Biology	86803240	2004	4	41.0	3.0	0	9
Biology	86803240	2004	4	42.0	3.0	0	9
Biology	86803240	2004	4	44.0	3.0	0	9
Biology	86803240	2004	4	44.0	3.0	0	9
Biology	86803240	2004	5	45.0	3.0	0	10
Biology	86803240	2004	5	46.0	3.0	0	10
Biology	86803240	2004	5	46.0	3.0	0	10
Biology	86803240	2004	5	46.0	3.0	0	10
Biology	86803240	2004	5	46.0	3.0	0	10
Biology	86803240	2004	5	47.0	3.0	0	10
Biology	86803240	2004	5	47.0	3.0	0	10
Biology	86803240	2004	6	47.0	3.0	0	10
Biology	86803240	2004	6	47.0	3.0	0	10
Biology	86803240	2004	6	48.0	3.0	0	10
Biology	86803240	2004	6	50.0	3.0	0	11
Biology	86803240	2004	6	51.0	3.0	0	11
Biology	86803240	2004	6	53.0	3.0	0	11
Biology	86803240	2004	6	54.0	3.0	0	11
Biology	86803240	2004	6	56.0	4.0	0	11
Biology	86803240	2004	6	60.0	4.0	0	11
Biology	86803240	2004	7	60.0	4.0	0	11
Biology	86803240	2004	7	64.0	4.0	0	11
Biology	86803240	2004	7	69.0	4.0	0	11
Biology	86803240	2004	7	71.0	4.0	0	12
Biology	86803240	2004	7	75.0	4.0	0	12
Biology	86803240	2004	7	78.0	4.0	0	12
Biology	86803240	2004	8	80.0	4.0	0	12
Biology	86803240	2004	8	81.0	4.0	0	12
Biology	86803240	2004	8	81.0	4.0	0	12
Biology	86803240	2004	8	83.0	4.0	0	13
Biology	86803240	2004	8	86.0	4.0	0	13
Biology	86803240	2004	8	86.0	4.0	0	13
Biology	86803240	2004	8	87.0	4.0	0	14
Biology	86803240	2004	9	90.0	4.0	0	14
Biology	86803240	2004	9	95.0	4.0	0	14
Biology	86803240	2004	9	97.0	4.0	0	14
Biology	86803240	2004	9	103.0	4.0	0	14
Biology	86803240	2004	9	106.0	4.0	0	15
Biology	86803240	2004	9	109.0	4.0	0	15
Biology	86803240	2004	10	123.0	5.0	0	15
Biology	86803240	2004	10	124.0	5.0	0	15
Biology	86803240	2004	10	124.0	5.0	0	15
Biology	86803240	2004	10	125.0	5.0	0	16
Biology	86803240	2004	10	132.0	5.0	0	16
Biology	86803240	2004	10	134.0	5.0	0	17
Biology	86803240	2004	11	134.0	5.0	0	17
Biology	86803240	2004	11	139.0	5.0	0	17
Biology	86803240	2004	11	143.0	5.0	0	18
Biology	86803240	2004	12	143.0	5.0	0	19
Biology	86803240	2004	12	145.0	6.0	0	20
Biology	86803240	2004	13	150.0	6.0	0	22
Biology	86803240	2004	13	162.0	6.0	0	22
Biology	86803240	2004	13	185.0	6.0	0	23
Biology	86803240	2004	13	194.0	6.0	0	24
Biology	86803240	2004	14	200.0	6.0	0	25
Biology	86803240	2004	14	203.0	7.0	0	25
Biology	86803240	2004	14	243.0	7.0	0	26
Biology	86803240	2004	16	249.0	7.0	0	26
Biology	86803240	2004	16	254.0	7.0	0	28
Biology	86803240	2004	16	277.0	7.0	0	31
Biology	86803240	2004	17	278.0	7.0	0	32
Biology	86803240	2004	18	281.0	7.0	0	32
Biology	86803240	2004	19	284.0	8.0	0	32
Biology	86803240	2004	19	296.0	8.0	0	33
Biology	86803240	2004	20	302.0	8.0	0	34
Biology	86803240	2004	21	308.0	9.0	0	35
Biology	86803240	2004	21	325.0	9.0	0	36
Biology	86803240	2004	21	330.0	9.0	0	36
Biology	86803240	2004	22	331.0	9.0	1	37
Biology	86803240	2004	23	354.0	10.0	1	37
Biology	86803240	2004	23	359.0	10.0	1	41
Biology	86803240	2004	24	371.0	10.0	1	41
Biology	86803240	2004	24	382.0	10.0	1	41
Biology	86803240	2004	25	384.0	10.0	1	45
Biology	86803240	2004	27	411.0	10.0	1	47
Biology	86803240	2004	28	425.0	10.0	1	50
Biology	86803240	2004	29	450.0	11.0	1	51
Biology	86803240	2004	31	456.0	11.0	1	52
Biology	86803240	2004	31	459.0	11.0	1	53
Biology	86803240	2004	32	463.0	11.0	1	59
Biology	86803240	2004	35	486.0	11.0	1	59
Biology	86803240	2004	35	506.0	11.0	1	60
Biology	86803240	2004	36	514.0	11.0	1	62
Biology	86803240	2004	40	594.0	11.0	1	65
Biology	86803240	2004	41	608.0	12.0	1	66
Biology	86803240	2004	41	630.0	12.0	1	68
Biology	86803240	2004	42	669.0	12.0	1	73
Biology	86803240	2004	44	714.0	12.0	1	78
Biology	86803240	2004	45	750.0	12.0	1	86
Biology	86803240	2004	45	755.0	12.0	1	96
Biology	86803240	2004	46	857.0	13.0	1	99
Biology	86803240	2004	48	918.0	13.0	1	102
Biology	86803240	2004	49	973.0	14.0	1	104
Biology	86803240	2004	50	976.0	14.0	1	105
Biology	86803240	2004	54	979.0	15.0	1	117
Biology	86803240	2004	55	989.0	16.0	1	122
Biology	86803240	2004	58	996.0	16.0	1	126
Biology	86803240	2004	65	1100.0	16.0	1	134
Biology	86803240	2004	67	1137.0	16.0	1	147
Biology	86803240	2004	68	1147.0	17.0	1	153
Biology	86803240	2004	70	1192.0	18.0	1	189
Biology	86803240	2004	71	1240.0	18.0	1	200
Biology	86803240	2004	75	1332.0	18.0	1	212
Biology	86803240	2004	76	1352.0	18.0	1	212
Biology	86803240	2004	76	1788.0	19.0	1	224
Biology	86803240	2004	79	1987.0	21.0	1	236
Biology	86803240	2004	82	2034.0	22.0	1	240
Biology	86803240	2004	86	2258.0	24.0	1	249
Biology	86803240	2004	91	2361.0	24.0	1	260
Biology	86803240	2004	92	2465.0	25.0	1	344
Biology	86803240	2004	93	2626.0	26.0	1	349
Biology	86803240	2004	100	2792.0	26.0	1	362
Biology	86803240	2004	102	2894.0	28.0	1	380
Biology	86803240	2004	120	3467.0	29.0	1	411
Biology	86803240	2004	190	4491.0	32.0	1	453
Biology	86803240	2004	221	4679.0	34.0	1	512
Biology	86803240	2004	236	5163.0	34.0	1	689
Biology	86803240	2004	300	5978.0	36.0	1	715
Biology	86803240	2004	314	7616.0	38.0	1	962
Biology	86803240	2004	317	9098.0	51.0	1	1008
Biology	86803240	2004	442	9461.0	52.0	1	4389
Biology	86803240	2004	443	13705.0	70.0	1	5002
Biology	86803240	2005	1	0.0	0.0	0	1
Biology	86803240	2005	1	0.0	0.0	0	1
Biology	86803240	2005	1	0.0	0.0	0	1
Biology	86803240	2005	1	0.0	0.0	0	1
Biology	86803240	2005	1	0.0	0.0	0	1
Biology	86803240	2005	1	0.0	0.0	0	1
Biology	86803240	2005	1	0.0	0.0	0	2
Biology	86803240	2005	1	0.0	0.0	0	2
Biology	86803240	2005	1	0.0	0.0	0	2
Biology	86803240	2005	1	0.0	0.0	0	2
Biology	86803240	2005	1	0.0	0.0	0	2
Biology	86803240	2005	1	0.0	0.0	0	2
Biology	86803240	2005	1	1.0	1.0	0	2
Biology	86803240	2005	1	1.0	1.0	0	2
Biology	86803240	2005	1	1.0	1.0	0	2
Biology	86803240	2005	1	1.0	1.0	0	2
Biology	86803240	2005	1	1.0	1.0	0	2
Biology	86803240	2005	1	1.0	1.0	0	2
Biology	86803240	2005	1	1.0	1.0	0	2
Biology	86803240	2005	1	1.0	1.0	0	2
Biology	86803240	2005	1	1.0	1.0	0	2
Biology	86803240	2005	1	2.0	1.0	0	3
Biology	86803240	2005	1	2.0	1.0	0	3
Biology	86803240	2005	1	2.0	1.0	0	3
Biology	86803240	2005	1	2.0	1.0	0	3
Biology	86803240	2005	1	2.0	1.0	0	3
Biology	86803240	2005	1	3.0	1.0	0	3
Biology	86803240	2005	1	3.0	1.0	0	3
Biology	86803240	2005	1	3.0	1.0	0	3
Biology	86803240	2005	1	3.0	1.0	0	3
Biology	86803240	2005	1	3.0	1.0	0	3
Biology	86803240	2005	1	3.0	1.0	0	3
Biology	86803240	2005	1	3.0	1.0	0	3
Biology	86803240	2005	1	4.0	1.0	0	3
Biology	86803240	2005	1	4.0	1.0	0	3
Biology	86803240	2005	1	5.0	1.0	0	3
Biology	86803240	2005	1	5.0	1.0	0	3
Biology	86803240	2005	1	5.0	1.0	0	3
Biology	86803240	2005	1	5.0	1.0	0	3
Biology	86803240	2005	1	5.0	1.0	0	3
Biology	86803240	2005	1	5.0	1.0	0	3
Biology	86803240	2005	1	6.0	1.0	0	3
Biology	86803240	2005	1	6.0	1.0	0	3
Biology	86803240	2005	1	6.0	1.0	0	4
Biology	86803240	2005	1	6.0	1.0	0	4
Biology	86803240	2005	1	6.0	1.0	0	4
Biology	86803240	2005	1	6.0	1.0	0	4
Biology	86803240	2005	1	7.0	1.0	0	4
Biology	86803240	2005	1	7.0	1.0	0	4
Biology	86803240	2005	1	7.0	1.0	0	4
Biology	86803240	2005	1	7.0	1.0	0	4
Biology	86803240	2005	1	7.0	1.0	0	4
Biology	86803240	2005	1	8.0	1.0	0	4
Biology	86803240	2005	1	8.0	1.0	0	4
Biology	86803240	2005	1	8.0	1.0	0	4
Biology	86803240	2005	1	8.0	1.0	0	4
Biology	86803240	2005	1	8.0	1.0	0	4
Biology	86803240	2005	2	9.0	1.0	0	4
Biology	86803240	2005	2	9.0	1.0	0	4
Biology	86803240	2005	2	10.0	1.0	0	4
Biology	86803240	2005	2	10.0	1.0	0	4
Biology	86803240	2005	2	10.0	1.0	0	5
Biology	86803240	2005	2	11.0	1.0	0	5
Biology	86803240	2005	2	11.0	1.0	0	5
Biology	86803240	2005	2	11.0	1.0	0	5
Biology	86803240	2005	2	12.0	1.0	0	5
Biology	86803240	2005	2	12.0	1.0	0	5
Biology	86803240	2005	2	12.0	1.0	0	5
Biology	86803240	2005	2	12.0	1.0	0	5
Biology	86803240	2005	2	12.0	1.0	0	5
Biology	86803240	2005	2	13.0	1.0	0	5
Biology	86803240	2005	2	13.0	1.0	0	5
Biology	86803240	2005	2	14.0	1.0	0	5
Biology	86803240	2005	2	14.0	1.0	0	5
Biology	86803240	2005	2	15.0	2.0	0	5
Biology	86803240	2005	2	16.0	2.0	0	5
Biology	86803240	2005	2	16.0	2.0	0	5
Biology	86803240	2005	2	16.0	2.0	0	5
Biology	86803240	2005	3	17.0	2.0	0	5
Biology	86803240	2005	3	17.0	2.0	0	6
Biology	86803240	2005	3	17.0	2.0	0	6
Biology	86803240	2005	3	18.0	2.0	0	6
Biology	86803240	2005	3	19.0	2.0	0	6
Biology	86803240	2005	3	19.0	2.0	0	6
Biology	86803240	2005	3	19.0	2.0	0	6
Biology	86803240	2005	3	19.0	2.0	0	6
Biology	86803240	2005	3	19.0	2.0	0	6
Biology	86803240	2005	3	20.0	2.0	0	6
Biology	86803240	2005	3	21.0	2.0	0	6
Biology	86803240	2005	3	22.0	2.0	0	6
Biology	86803240	2005	3	23.0	2.0	0	6
Biology	86803240	2005	3	23.0	2.0	0	6
Biology	86803240	2005	3	23.0	2.0	0	6
Biology	86803240	2005	3	24.0	2.0	0	7
Biology	86803240	2005	3	25.0	2.0	0	7
Biology	86803240	2005	3	25.0	2.0	0	7
Biology	86803240	2005	3	26.0	2.0	0	7
Biology	86803240	2005	3	26.0	2.0	0	7
Biology	86803240	2005	3	26.0	2.0	0	8
Biology	86803240	2005	3	28.0	2.0	0	8
Biology	86803240	2005	3	29.0	2.0	0	8
Biology	86803240	2005	4	29.0	2.0	0	8
Biology	86803240	2005	4	29.0	2.0	0	8
Biology	86803240	2005	4	30.0	2.0	0	8
Biology	86803240	2005	4	30.0	2.0	0	8
Biology	86803240	2005	4	30.0	2.0	0	9
Biology	86803240	2005	4	31.0	2.0	0	9
Biology	86803240	2005	4	33.0	2.0	0	9
Biology	86803240	2005	4	33.0	2.0	0	9
Biology	86803240	2005	4	33.0	2.0	0	9
Biology	86803240	2005	4	35.0	2.0	0	9
Biology	86803240	2005	4	35.0	2.0	0	9
Biology	86803240	2005	4	39.0	2.0	0	9
Biology	86803240	2005	5	39.0	2.0	0	10
Biology	86803240	2005	5	40.0	2.0	0	10
Biology	86803240	2005	5	43.0	2.0	0	10
Biology	86803240	2005	5	44.0	3.0	0	10
Biology	86803240	2005	5	46.0	3.0	0	10
Biology	86803240	2005	5	48.0	3.0	0	10
Biology	86803240	2005	5	50.0	3.0	0	11
Biology	86803240	2005	5	50.0	3.0	0	11
Biology	86803240	2005	5	53.0	3.0	0	11
Biology	86803240	2005	5	54.0	3.0	0	11
Biology	86803240	2005	5	54.0	3.0	0	11
Biology	86803240	2005	6	57.0	3.0	0	11
Biology	86803240	2005	6	58.0	3.0	0	11
Biology	86803240	2005	6	58.0	3.0	0	12
Biology	86803240	2005	6	58.0	3.0	0	12
Biology	86803240	2005	6	58.0	3.0	0	12
Biology	86803240	2005	6	59.0	3.0	0	12
Biology	86803240	2005	6	60.0	3.0	0	13
Biology	86803240	2005	6	69.0	3.0	0	13
Biology	86803240	2005	6	70.0	3.0	0	13
Biology	86803240	2005	6	72.0	3.0	0	13
Biology	86803240	2005	6	72.0	3.0	0	13
Biology	86803240	2005	6	78.0	3.0	0	13
Biology	86803240	2005	6	79.0	3.0	0	13
Biology	86803240	2005	6	79.0	3.0	0	13
Biology	86803240	2005	7	84.0	4.0	0	14
Biology	86803240	2005	7	87.0	4.0	0	14
