NewAuthorId	Yfp	Ylp	Parent
196505275	1992	1992	71924100
196858147	1983	1983	142362112
197232702	1985	1985	71924100
197361599	1968	2006	86803240
197554316	1974	1974	71924100
197634110	1974	1977	127413603
197644260	2001	2001	71924100
197655966	1968	1968	33923547
197717054	1912	1917	138885662
198722831	1994	1994	71924100
198910808	1996	2010	121332964
198945159	1991	1991	15744967
198954925	1980	1980	71924100
199030054	1991	2000	71924100
199103807	2000	2000	17744445
199247876	1989	2018	121332964
199435034	2003	2003	41008148
199842227	1995	2018	41008148
199866402	1995	2018	17744445
199904223	2000	2000	71924100
199916252	1976	1976	86803240
200003370	1967	1969	86803240
201506404	2000	2000	121332964
201550380	1971	2018	86803240
202160730	1992	1992	17744445
202497687	2000	2000	86803240
202775378	1985	1985	127413603
203038716	1974	2018	86803240
203117489	1988	2018	127313418
203396805	1994	1994	86803240
203441306	1989	1991	71924100
203797553	1995	1997	86803240
203866196	1976	1983	86803240
203881775	1992	1995	86803240
203981756	1996	1996	71924100
204592591	1969	1969	185592680
205055948	2001	2001	127313418
205342297	1912	1912	71924100
205672056	1999	2010	127313418
205760716	1990	1991	71924100
205881681	2005	2006	71924100
205971596	2000	2006	192562407
206155479	2004	2011	86803240
206267199	1995	1995	86803240
206273937	1998	1998	86803240
206296697	1997	1997	17744445
206637566	1993	2013	86803240
206833269	1998	1998	127313418
207071273	1983	1983	121332964
207229042	2002	2004	86803240
207331512	1968	2018	86803240
208750750	1987	1987	15744967
209193693	1983	1983	86803240
211512692	1985	1985	121332964
212374709	1995	1996	185592680
212396435	2000	2000	41008148
212398816	1980	2018	86803240
212504848	1989	2018	121332964
212507827	1976	1976	86803240
212630909	2007	2007	71924100
212667382	1994	2018	86803240
212678428	1995	2018	144133560
212732038	1969	2007	41008148
212749025	1970	1974	71924100
212785944	1991	2018	127313418
212863305	1993	1993	86803240
212868265	2001	2002	33923547
212928253	1987	2012	127413603
213008949	1996	1996	121332964
213031407	2008	2008	86803240
213143644	1992	2018	121332964
213146042	2003	2003	71924100
213183619	1988	2018	185592680
213209821	2000	2000	41008148
213229335	1981	2018	86803240
213239868	1983	1983	192562407
213376229	1981	1981	15744967
213430556	1997	2018	71924100
213557042	1985	2018	71924100
213562416	2009	2009	185592680
213615672	1981	2003	121332964
213743266	1999	1999	86803240
213746915	1991	1999	86803240
213755320	1991	2009	121332964
213855215	2004	2004	17744445
213974906	1988	2018	86803240
214004748	1976	1976	71924100
214101333	2002	2018	121332964
214235587	1997	1997	86803240
214278846	1995	2003	86803240
214294470	2004	2004	142362112
214507401	1995	1995	86803240
214541195	1992	1992	121332964
214561177	2003	2016	127313418
214570613	1974	2018	86803240
214641807	1975	2008	185592680
214695779	1993	1993	71924100
214732613	1968	2018	86803240
214783396	1994	1996	185592680
214833150	2008	2018	71924100
214863679	1971	1990	86803240
214878171	1912	2015	17744445
215032724	2007	2018	41008148
215049898	1977	1977	121332964
